LocationId,Street,ZIP,longitude,latitude,#supermarkets,#foodandbeverage,BFS_NUMMER,NAME,Einkommenssteuer_Kanton,Einkommenssteuer_Gemeinde,Vermögenssteuer_Kanton,Vermögenssteuer_Gemeinde
c33a9a95-7e7b-4a34-b804-478d501de4df,Erlinsbacherstrasse 62,5000.0,8.0344181,47.3957834,0,0,4001,Aarau,112.0,96.0,112.0,96.0
cd869909-2a2c-4419-b594-3aec54a22c70,Stauseestrasse 24,5316.0,8.223309700000001,47.5884975,0,1,4313,Leuggern,112.0,107.0,112.0,107.0
b821546b-845a-4549-9a1f-a64030faa35b,Bremgarterstrasse 38,8967.0,8.359447399999999,47.3665311,0,3,4081,Widen,112.0,75.0,112.0,75.0
c3d36a06-2906-4236-bd05-c70611cf75c5,Lauterbachstrasse 7,4665.0,7.924030199999999,47.3196067,0,1,4280,Oftringen,112.0,113.0,112.0,113.0
38793111-8e06-4e05-a530-7eaa9943564d,Kappelstr. 9,5432.0,8.3310228,47.4491875,2,3,4034,Neuenhof,112.0,112.0,112.0,112.0
714b0cf9-3cba-47f7-903e-05df5e13ecdd,Eppenbergstrasse 26+28,5035.0,8.0315039,47.3677424,0,1,4013,Unterentfelden,112.0,113.0,112.0,113.0
75e4cb39-0f4f-40a8-82b3-fbd39ea0ae05,Ziegelackerweg 13,5600.0,8.179402,47.3863211,2,13,4201,Lenzburg,112.0,105.0,112.0,105.0
b5e64d19-3d3f-494a-91f6-8ab17a2b5490,Dorfbachweg 20,5035.0,8.0430884,47.3645146,2,3,4013,Unterentfelden,112.0,113.0,112.0,113.0
7ba7db92-6db6-410e-929a-3d2a854c6db6,Weidenweg 10 (A4),4303.0,7.7366818,47.53794449999999,1,2,4252,Kaiseraugst,112.0,65.0,112.0,65.0
f3fb36dd-1afb-44b2-8d56-32c29004c8de,Amselweg 18c,5102.0,8.1359339,47.4078343,0,0,4206,Rupperswil,112.0,97.0,112.0,97.0
0075dbaf-6f38-4bc1-a188-5eb00cc899a6,Wettingerstrasse 19,5400.0,8.312087,47.4720832,1,32,4021,Baden,112.0,92.0,112.0,92.0
c0ea42e0-fd1e-41c4-a984-e9823cfaede0,Bahnhofstrasse 18b,5070.0,8.0149445,47.5087266,1,4,4163,Frick,112.0,102.0,112.0,102.0
c7229481-8ccc-4309-a089-4da8af0a9082,Steinäckerstrasse 8,5442.0,8.2884682,47.4345518,2,4,4027,Fislisbach,112.0,109.0,112.0,109.0
937a215d-f3fe-4ca4-9645-eefbf1c4b1f7,Dahlienstrasse 1,5200.0,8.1991137,47.4748563,0,0,4095,Brugg,112.0,97.0,112.0,97.0
29d325b3-37fb-4998-a718-57b261e47083,Im Kupferschmied 20,4663.0,7.898898099999999,47.3286513,0,0,4271,Aarburg,112.0,118.0,112.0,118.0
3b33cdbd-7188-4f97-89e1-6b0000687c0e,Obere Halde 25,5400.0,8.309031899999999,47.4722287,1,48,4021,Baden,112.0,92.0,112.0,92.0
9c1f0ed2-3175-409c-9919-35fcf2395285,Bahnhofstrasse 26,5000.0,8.047028,47.3905797,5,55,4001,Aarau,112.0,96.0,112.0,96.0
e2a48297-91a4-4bb1-8007-3f27c3aa5e5c,Erbsletstrasse 10,5234.0,8.2185449,47.5228119,0,1,4121,Villigen,112.0,87.0,112.0,87.0
ccb5c4f3-0082-4272-a3b1-a28c7cd9d1b2,Bahnhofstrasse 26,5000.0,8.047028,47.3905797,5,55,4001,Aarau,112.0,96.0,112.0,96.0
30c42b19-2d8b-49e1-bab7-d8ae72c60b34,Flachsacherstrasse 3,5242.0,8.2059452,47.4403246,4,3,4104,Lupfig,112.0,110.0,112.0,110.0
8b652e79-bcbe-4b30-8e21-7334c39d3912,Zentralstrasse 96,5430.0,8.3223766,47.4648836,7,14,4045,Wettingen,112.0,95.0,112.0,95.0
75e27717-055d-4d71-b79f-98e82385784a,Gilamstrasse 13,4665.0,7.9385777,47.3037965,0,1,4280,Oftringen,112.0,113.0,112.0,113.0
5ef1de3f-2099-4f70-953e-8c65907f4e9e,Pilatusstrasse 4,5610.0,8.280404299999999,47.348874,1,7,4082,Wohlen (AG),112.0,113.0,112.0,113.0
374df17f-908b-442c-b975-ae4462547521,Brummelmattstrasse 9,5033.0,8.0733134,47.3875131,2,4,4003,Buchs (AG),112.0,108.0,112.0,108.0
680ab8c1-833d-483d-b94a-f593d6acc004,Triumphweg 2,5330.0,8.2961153,47.5841044,0,2,4324,Zurzach,112.0,115.0,112.0,115.0
71211b58-d725-4525-9c44-2e56a521ba72,Oberdorfstrasse 15,5708.0,8.1959178,47.2880495,0,2,4132,Birrwil,112.0,95.0,112.0,95.0
2c8cb7f2-c75a-465f-a8a8-306717be99c5,Im Föhret 9,8962.0,8.3921686,47.386903,0,1,4023,Bergdietikon,112.0,84.0,112.0,84.0
fa892129-a986-4c0c-b8e1-6579c1693458,Landstrasse 56,4303.0,7.725893999999999,47.5372893,0,5,4252,Kaiseraugst,112.0,65.0,112.0,65.0
60f7e4c5-3211-43c2-9fb6-7ecf16bf700a,Landstrasse 56,4303.0,7.725893999999999,47.5372893,0,5,4252,Kaiseraugst,112.0,65.0,112.0,65.0
72bf001e-11e0-4f25-a93b-fc11a516c0c7,Hofacherstrasse 7,5417.0,8.2557802,47.5007826,0,1,4044,Untersiggenthal,112.0,105.0,112.0,105.0
9322b25e-a276-443e-97b5-6431621152c4,Bahnhofstrasse 100,8957.0,8.3607324,47.4267963,0,0,4040,Spreitenbach,112.0,100.0,112.0,100.0
d1c3368b-7da1-4567-9a93-8d8c063c0595,Strählgass 10a,5413.0,8.246732999999999,47.4617618,1,2,4024,Birmenstorf (AG),112.0,98.0,112.0,98.0
5e685bf7-fadb-4d47-8997-2701aebf6ce4,Reussgasse 24,5703.0,8.1640664,47.3459637,2,3,4209,Seon,112.0,108.0,112.0,108.0
6d4db38a-be83-43ca-80fd-d004c63035af,Mitteldorfstrasse 72,5033.0,8.0725766,47.3887618,2,5,4003,Buchs (AG),112.0,108.0,112.0,108.0
fbbdd343-83e0-49d2-b371-3fa42341cf7a,Mellingerstrasse 18,5400.0,8.3051408,47.471748,1,46,4021,Baden,112.0,92.0,112.0,92.0
5e60bb39-d4bb-443a-a4d0-75bfa74505ce,Stampfibachstr. 7B,4663.0,7.902551899999999,47.3141758,0,0,4271,Aarburg,112.0,118.0,112.0,118.0
b626f3df-b050-48b4-9b76-1bc976d44064,Klosterfeldstrasse 28,5630.0,8.3450161,47.2741821,3,6,4236,Muri (AG),112.0,102.0,112.0,102.0
890e1f2a-4b58-4dbb-93e0-a2bc17586b5f,Brühlstrasse 66/68,5018.0,8.0107806,47.3991994,3,4,4005,Erlinsbach (AG),112.0,89.0,112.0,89.0
62afc010-0b2e-4e19-aff4-2879a568a4c2,Plattenstrasse 19,5736.0,8.1806815,47.2427094,1,0,4139,Menziken,112.0,118.0,112.0,118.0
ba2c253f-7414-4166-9514-38e9a0e27376,Chuntestrasse 38,5312.0,8.2681392,47.5657826,0,0,4304,DÃ¶ttingen,112.0,110.0,112.0,110.0
dfce0008-323a-4017-b2af-590b12235f87,Schwertgasse 2,5330.0,8.2939613,47.5873149,1,3,4324,Zurzach,112.0,115.0,112.0,115.0
292a712c-16ef-4094-8131-45866b625714,Dorfrain 3a,5702.0,8.1756124,47.4006497,1,4,4204,Niederlenz,112.0,117.0,112.0,117.0
281d5756-d5f0-4860-8e4c-a5555f28d0ab,Cristalinweg 2 + 4,4310.0,7.802830299999999,47.549282,0,0,4258,Rheinfelden,112.0,90.0,112.0,90.0
a62e06a0-3f95-46c1-9fd5-2906a06d0c88,Alzbachstrasse 23,5734.0,8.1755398,47.2573253,0,4,4141,Reinach (AG),112.0,115.0,112.0,115.0
11262283-ac2b-4633-9f03-858908329415,Alte Bahnhofstrasse 6,5610.0,8.270494,47.35025719999999,3,7,4082,Wohlen (AG),112.0,113.0,112.0,113.0
0560931e-42ed-4b5b-a8f2-bf16c03451cb,Heideggstrasse 2,5630.0,8.3324503,47.2719126,0,4,4236,Muri (AG),112.0,102.0,112.0,102.0
1908bba3-d6d5-4ca4-b42a-0f5f84a4aa86,Schulrain 1,5223.0,8.1881067,47.4945544,1,1,4111,Riniken,112.0,119.0,112.0,119.0
2399eb88-122a-4b98-8625-bd64ef0e1fc2,Weierstrasse 34,5313.0,8.2536468,47.5791494,1,2,4309,Klingnau,112.0,114.0,112.0,114.0
a1c579b4-a733-49b1-91fe-fb79f712cb05,Gustav Zeiler-Ring 6/10/14,5600.0,8.1741031,47.3909865,4,6,4201,Lenzburg,112.0,105.0,112.0,105.0
2cb3d411-7a5b-4816-9a8c-7180516173b6,Hauptstrasse 68,5330.0,8.2561749,47.5707293,2,7,4304,DÃ¶ttingen,112.0,110.0,112.0,110.0
da48db1d-6e21-4357-8029-fcbf2fcbcf65,Bachmatten 5,5630.0,8.3448605,47.27669299999999,0,4,4236,Muri (AG),112.0,102.0,112.0,102.0
13d52cc6-81b8-41c8-9f84-7181d8c8c860,Dorfstrasse 312,5054.0,8.0640708,47.2765263,0,0,4275,Kirchleerau,112.0,123.0,112.0,123.0
9099eba0-ca59-4c28-9aaa-4417e3b03668,Mardeläckerstrasse 12,5417.0,8.2601196,47.5000686,1,1,4044,Untersiggenthal,112.0,105.0,112.0,105.0
7bdb1532-ea5f-4491-9c14-83135222befe,Stahlrain 8,5200.0,8.2113929,47.4832708,6,19,4095,Brugg,112.0,97.0,112.0,97.0
56940ef1-4548-43b2-93b0-1a2cdbc60315,Vorstattstrasse 445,4814.0,8.005206,47.2831312,1,1,4273,Bottenwil,112.0,119.0,112.0,119.0
b85762c1-7ad2-415c-aa0e-a7c967f42fc8,Marktmattenstrasse 4,5600.0,8.177401,47.3894762,3,16,4201,Lenzburg,112.0,105.0,112.0,105.0
524ca8b7-c09b-45d1-a02d-61a290a5d3c8,Sorenbühlweg 39,5610.0,8.2669286,47.3543032,1,4,4082,Wohlen (AG),112.0,113.0,112.0,113.0
6c2c5655-4927-4862-b1e5-4e408cdd48bd,Lättenstrasse 17/19,5242.0,8.2027302,47.4332501,0,0,4092,Birr,112.0,117.0,112.0,117.0
c4b7ef1c-9a4c-4d99-944a-07b9d16e57fe,Habsburgerstrasse 51,5200.0,8.1969976,47.4793284,0,0,4095,Brugg,112.0,97.0,112.0,97.0
f8856a44-7bef-42b2-89f2-bcab8ac8f6f5,Steinackerstrasse 1,5210.0,8.2118825,47.48008429999999,6,12,4123,Windisch,112.0,115.0,112.0,115.0
57e5955b-0557-4cd0-aab2-396005a624d5,Hintere Bahnhofstrasse 81,5000.0,8.0557094,47.3917256,2,13,4001,Aarau,112.0,96.0,112.0,96.0
7900cd3f-a8a7-4e7f-a3f4-64d473cefc9b,,5400.0,8.2972173,47.46850509999999,1,2,4021,Baden,112.0,92.0,112.0,92.0
5209539c-e815-4d34-b541-bd3eb5c7d649,Mühlebühlweg 5,5616.0,8.2347259,47.2916293,0,1,4202,Meisterschwanden,112.0,60.0,112.0,60.0
537681d5-836d-46e0-b819-ae633c2aa575,Hauptstrasse 65a,4312.0,7.8079886,47.5305087,0,0,4253,Magden,112.0,95.0,112.0,95.0
c5251a09-2d05-4344-9f7c-0f9b0e13b6e1,Oberdorf Platz 3,5608.0,8.3080748,47.4004105,0,2,4041,Stetten (AG),112.0,99.0,112.0,99.0
9e25ff4b-0bfe-4f70-a24e-fd9d1fa1eac8,Galliweg 2b,4852.0,7.875873299999999,47.3047966,1,4,4282,Rothrist,112.0,110.0,112.0,110.0
34df4bd9-97a5-4341-bc2f-3e23ec883a4a,Bifangstrasse 28,5610.0,8.28188,47.3468506,0,2,4082,Wohlen (AG),112.0,113.0,112.0,113.0
1c39ac0a-6008-4c1e-94b1-1116171aa5f1,Hauptstrasse 24,5742.0,8.0244117,47.3368414,2,2,4276,KÃ¶lliken,112.0,114.0,112.0,114.0
506c2f9b-f240-4820-86dc-afbc67874136,Landstrasse 17,5073.0,8.0062284,47.5003198,1,2,4165,Gipf-Oberfrick,112.0,99.0,112.0,99.0
ca5f71a4-1e1e-4f79-9d50-01500cd9fdcd,Obsteinenweg,5234.0,8.2135552,47.5189261,0,0,4121,Villigen,112.0,87.0,112.0,87.0
c6d373c8-711f-4d32-9ef4-6de04c5172d4,Hottigergasse 8a,4800.0,7.954110500000001,47.2978368,0,0,4289,Zofingen,112.0,99.0,112.0,99.0
c748a460-b9d4-4793-9840-90d1690687fe,Hauptstrasse 42,4853.0,7.8372904,47.2689165,1,0,4279,Murgenthal,112.0,115.0,112.0,115.0
aab7e649-2a94-428a-93c7-63aa31e41769,Zürcherstrasse 18,4310.0,7.799609599999999,47.55159,1,2,4258,Rheinfelden,112.0,90.0,112.0,90.0
bbc6bf2c-e989-4ff2-88b0-fa294acd56e4,Haldenweg 443,5705.0,8.1781144,47.3281612,0,1,4197,Hallwil,112.0,127.0,112.0,127.0
adef4521-c737-4c0b-8df8-3d23462ff077,Büttikerstrasse 32,5610.0,8.2749274,47.3415635,0,0,4082,Wohlen (AG),112.0,113.0,112.0,113.0
082b8799-4024-49d7-927b-271b8b31ac00,Büttikerstrasse 32,5610.0,8.2749274,47.3415635,0,0,4082,Wohlen (AG),112.0,113.0,112.0,113.0
45cd0a3c-3bc1-419e-8266-da5ca7652322,Büttikerstrasse 32,5610.0,8.2749274,47.3415635,0,0,4082,Wohlen (AG),112.0,113.0,112.0,113.0
fad70109-a574-4824-9e68-bd5958a768b5,Althofstrasse 5,5432.0,8.321429499999999,47.4555204,0,3,4034,Neuenhof,112.0,112.0,112.0,112.0
