LocationId;Street;ZIP;longitude;latitude
01df6a55-519a-49de-b3ba-f1521e061321;;5405;NULL;NULL
7be89304-421a-4c99-b104-dbd2149f947c;;8965;NULL;NULL
6ccea5d6-7924-4ad5-a121-59dc741fb075;Meisenweg 4;5070;NULL;NULL
3aa526a5-ae28-4f36-be09-d9302daa827c;;5272;NULL;NULL
36058955-c4b3-4d9b-97b9-e847913cf1f4;;5505;NULL;NULL
65b1fc27-a3a9-4221-aa03-e40fb52efd8a;;5610;NULL;NULL
518f968e-59b7-45b6-a43f-1756c1e0e0f6;Alte Aescherstrasse 27 A;5615;NULL;NULL
c7da2b20-da89-4819-a99c-86c523ee6053;Vordere Hauptgasse 29;4800;NULL;NULL
a4c11415-493b-4689-99ff-c03c7e34bdd1;Eisenbahnweg 7;5610;NULL;NULL
7fee5c0a-1b12-41e5-9a17-09dd7eebb40b;Liebrütistrasse 12;4303;NULL;NULL
5e24f438-af09-41d4-ad5c-a9a509cf412c;Altweg 6;5707;NULL;NULL
9cd185cd-5a2e-4b91-993d-f54606dc95a3;Dorfstrasse 23;5628;NULL;NULL
501431e0-90e6-49bc-b19f-2f64c4b274bb;Hirzenmattstrasse 1;5621;NULL;NULL
436aab9b-c5b5-4d30-a824-eeee24132e6e;Bäderstrasse 8;5400;NULL;NULL
cb0946ce-5730-4889-a9e5-5339d17e9b90;Meyermattweg 7;5734;NULL;NULL
7fea6cd5-cb38-4432-b9e1-1684c8b05f9c;Untere Wasengasse 100;5080;NULL;NULL
39cb2847-a892-4fc6-b3ab-aa6ca326ed78;Büntenstrasse 226;5275;NULL;NULL
251200e2-373c-47a8-af24-c77f75ea7320;Riedliweg 14;5606;NULL;NULL
ae535197-879d-4c9c-a925-a3907ae8be4c;Brunnhaldenweg 17;4852;NULL;NULL
901bde83-a588-448b-a599-869f9385019a;Bahnhofstrasse 6a;5624;NULL;NULL
c775a890-9cfc-436a-a414-7d620378a9d0;Hauptstrasse 37A;5064;NULL;NULL
a65b9087-95a1-4946-8c37-5a5a9d292570;Baslerstrasse 24;5330;NULL;NULL
b63986cc-e6b8-4dd2-997f-e3a7f533d459;General Guisan-Str. 52;5000;NULL;NULL
03ae94be-c83f-42d2-bb86-de3f7a2f6fab;General Guisan-Str. 52;5000;NULL;NULL
ac8c71dc-3d1c-4974-ace2-509bb49c0546;General Guisan-Str. 52;5000;NULL;NULL
e3d35bc3-c856-40df-8d69-9a7683df09f8;General Guisan-Str. 52;5000;NULL;NULL
bbac9809-1869-4361-930b-83b004cf158f;Fallenacker 8;5504;NULL;NULL
4708f439-0d05-40ad-b53e-1f15d62fa150;Unterführungsstrasse 1;5745;NULL;NULL
a4efba3e-8235-48b8-984f-fb965e389be0;Unterführungsstrasse 1;5745;NULL;NULL
4ce5b9c6-1b09-433a-b1b9-42330f7bc6c4;Alte Mägenwilerstrasse 3;5505;NULL;NULL
1d647f21-841a-491b-9317-0d83fc66caf3;Hauptstrasse 54;5330;NULL;NULL
eaa4ce6e-cfb2-4762-b1cd-357ab7f0e811;Hauptstrasse 54;5330;NULL;NULL
ce97dfa0-c41c-4dc9-842c-159846f2efbb;Hauptstrasse 54;5330;NULL;NULL
dabd63e2-0096-4f1d-9155-7ead32f81fdd;Rubernstrasse 47;4852;NULL;NULL
2bcb8c54-7024-4f1e-acbe-66450dc7f758;Bernstrasse 87;4852;NULL;NULL
2230ce08-181e-4ec5-8697-05c22b636470;Hammerweg 19;5702;NULL;NULL
41cc69f4-786a-4010-9cfd-437f2f2530dd;Dahlienweg 8;5018;NULL;NULL
1f54947c-16b0-4bbf-af17-70fa3c53ec80;Bündtenweg 21A;5105;NULL;NULL
c12a7375-b0ae-4a7c-99b6-331e93ae59aa;Widenmattstrasse 22;4334;NULL;NULL
f24085a0-09d4-4cc6-b975-ad9b018a7117;Obsteinenweg 24;5234;NULL;NULL
75772a64-8e54-4efc-807a-51becff58d8e;Turnhallenweg 4;5036;NULL;NULL
730a4a85-ef7e-437b-a422-39a47c9334c6;Högernweg 1C;5504;NULL;NULL
44d4edd8-1500-461a-8fc7-6c6423954a19;Jungfraustr. 5;4665;NULL;NULL
3f30a7ea-3528-42c9-a15b-917d100085b4;Striegelstrasse 33b;5745;NULL;NULL
bdec944c-46d7-4ce3-a8c9-703bbb46f4f6;Zelglistrasse 12B;5442;NULL;NULL
4172dd61-9b0d-45aa-a75a-9f3822c731bf;Gönhardweg 2;5000;NULL;NULL
ff8ff1d4-5b92-4c38-8bca-d80155042f92;Lochweg 20;5722;NULL;NULL
51b13beb-10fe-43bd-a81c-75d223e22f00;Webermühle 17;5432;NULL;NULL
3711a014-dc28-4bc8-b9f9-7b812c273db9;Ober Bifangweg 10;5022;NULL;NULL
8ec53903-e8e1-4612-a12a-cdfbbbffbbc9;Gönhardweg 2;5000;NULL;NULL
a00eb3b0-9a49-410b-a319-43e4de7e279c;Brotkorbstrasse 30B;4332;NULL;NULL
b483bccd-58a8-48c3-b53d-dfc4d6b79688;Fischerweg 26;4803;NULL;NULL
099b32f5-4e5c-469d-add3-4ad89253c517;Im First 4;5420;NULL;NULL
63fcb7ff-31dd-4871-8365-5a490b3b8758;Hausmattweg 14;4663;NULL;NULL
16adc57e-ba30-4b66-af2b-cb4833876bf9;Rosenstrasse 16;5605;NULL;NULL
86e87e22-0e7f-483c-ad5b-2de2508e76f4;Hirzenbergstrasse 3;4800;NULL;NULL
f4665096-be20-44d0-b5f9-3fd4c5a2a8b9;Feldstrasse 9;5605;NULL;NULL
3a45409a-3f0b-4d85-8536-48a20da459ce;Obstgartenstr. 10;5430;NULL;NULL
9d3a15b0-2481-476d-b9e4-c7ed7a5fb7e0;Waldshuterstrasse 11;4310;NULL;NULL
32d5865b-0526-4427-a2c8-b00413fbdd3c;Industriestrasse 173a;8957;NULL;NULL
6f3cf4b6-b417-4708-8cf7-3ea06e15d805;Buhaldeweg 24;5034;NULL;NULL
c7f82463-7e93-42b4-8efb-450ebb9f669a;Bahnhofstrasse 5B;5734;NULL;NULL
6157458a-3127-4b09-8478-4c778bd82bec;Randweg 6;5303;NULL;NULL
4854f341-c98e-4907-a6b7-de37d045435b;Wallweg 4;5210;NULL;NULL
18fea759-3ec5-4a72-a284-9deaf5f32b3c;Hauptstrasse 3;5113;NULL;NULL
00179aa9-6946-4487-ba98-ef113d6dcaae;Gysulaweg 3;5034;NULL;NULL
5a6cbc4f-b8fe-407c-b64b-81538899320e;Eichenweg 2-20;5507;NULL;NULL
36fe2f37-764f-4e32-95a9-223f27c53a82;Zimmerlistrasse 12;4663;NULL;NULL
fb3d4ad0-2a3f-409d-a467-5524b041cb93;Mittlerer Boden 385;5326;NULL;NULL
49b9af4c-2e26-4a08-9ed0-76be72a09229;Sommerhaldenstrasse 15b;5200;NULL;NULL
d9fe09c9-c001-496d-b1ce-6003c329664b;Hauptstrasse 99;5070;NULL;NULL
75845f24-b713-48c8-87fe-c08e1af7a3f4;Brühlstrasse 17;5745;NULL;NULL
b73d0847-fd10-420e-9fca-2aeb6506b983;Willestrasse 3;8957;NULL;NULL
194b5a3c-42b0-4b11-949f-88011630ac41;Bodenackerstrasse 6d;4334;NULL;NULL
d58bc9a8-1cb6-458a-aea3-120cefa8d385;Bodenackerstrasse 6d;4334;NULL;NULL
ab37a810-cbba-4616-821e-ac4861e4441c;Kornweg 8;5034;NULL;NULL
bf198f46-63ee-42ca-9a9d-c921242410c3;Haldenweg 6;4310;NULL;NULL
464d8186-6c77-4e8e-91be-3d1f462ca09e;Pestalozzistrasse 20;5210;NULL;NULL
ba066078-b89a-4b03-b9da-5597ce7ae814;Hauptstrasse 47;5312;NULL;NULL
60975170-2c41-46de-979f-5e423fbf36a5;Sommerhaldenstrasse 13d;5200;NULL;NULL
314ec9b2-c154-400b-9c61-46825c58dc5c;Sommerhaldenstrasse 15a;5200;NULL;NULL
d4e80f27-eceb-4208-b227-f9056ae81525;Helgenfeld 13;5034;NULL;NULL
2debbf66-ebb3-4c9a-afc6-934fdd93c8e1;Ammerswilerstrasse 45B;5600;NULL;NULL
ee31152c-feac-4f9a-8180-ad4f9377328c;Kupfergasse 5;4310;NULL;NULL
e3aab350-f017-4969-8680-931250e98012;Hausmattweg 2;4805;NULL;NULL
999054ec-c5f8-4d84-abaf-cf5a8592f346;Weite Gasse 36;5400;NULL;NULL
f1b8873b-c9e8-47ac-a48a-d38997280483;Schwarzackerstrasse 53;4303;NULL;NULL
452a52b4-0d23-4ec0-aae2-e1a924ea856f;Unteräschstrasse 5b;5103;NULL;NULL
f36a8cf7-974e-47a8-9c4c-4dbbff0704db;Am Schmittenbach 9B;5236;NULL;NULL
c6fea222-e5b5-4f75-aca0-0a1247bfa90e;Weiherstrasse 20;4800;NULL;NULL
6ca79e3e-e808-4807-b607-6c620ae35c4c;Burgpark 3;4663;NULL;NULL
77da504b-b2dc-4472-b576-07452b5e8124;Birnenweg 6;5507;NULL;NULL
99682e7e-7dea-44bd-b6c7-d531ee4dd481;Rosengartenweg 2B;5417;NULL;NULL
6c110184-c82a-4b46-a07b-e8a31f128c5f;Weststrasse 21;5432;NULL;NULL
9bf828ff-35b1-48df-a96d-f0f12f3c1a9b;Neuquartier 1323;5728;NULL;NULL
61ec0838-5052-492e-be63-1f4559214d33;Mellingerstrasse 99;5400;NULL;NULL
26df5341-d14d-41d6-b8fd-75cb4ab80890;Oberer Scheunenweg 2;5600;NULL;NULL
13453e82-30c8-443d-b82e-ce947349fa1c;Kirchenbreitestrasse 35;5734;NULL;NULL
4b32713e-bae9-40f7-9841-a757cc48abe8;Hafnerweg 4;5200;NULL;NULL
d8cc9f35-0804-460a-bd6b-55e89814c1e8;Violaweg 82;4303;NULL;NULL
81593c32-596d-4979-866f-c371cde4051f;Trieschäckerstrasse 2;5032;NULL;NULL
72cc1fda-649a-48f5-8be6-933fab105335;Hauptstrasse 81;5737;NULL;NULL
0ef84534-b290-4300-866e-9ef2cc3a3e77;Kastanienweg 1;5242;NULL;NULL
04a44727-a915-433f-a45e-25b4b9accb31;Kulmerweg 5;5600;NULL;NULL
43950ecd-6e42-4db7-9d88-257a6ea7be5f;Langäcker 122;5430;NULL;NULL
1e10175e-de0a-486b-bf97-d47eab11763c;Nationalbahnweg 5;4800;NULL;NULL
511764a6-388f-44f5-a410-c0e0af376472;Schönenwerderstrasse 59;5036;NULL;NULL
b016cb21-c0e6-47d4-b884-be85788b0615;Webermühle 14;5432;NULL;NULL
766f0736-cf93-4394-9e0b-1be0dcc93c81;Weiherstrasse 20;4800;NULL;NULL
c808699a-73a3-429a-a827-fa0b1dd8bb32;Sandgasse 5;5734;NULL;NULL
c51aa08f-f876-4879-ac89-cc19c05e7a55;Austrasse 1;5620;NULL;NULL
229c8cce-88d0-48a2-bf89-ffac243693d9;Pilgerstrasse 7;5405;NULL;NULL
eff507be-74b9-4d45-b1ec-1719ce791178;Bahnhofstr. 14;5034;NULL;NULL
cd30370c-e544-4f23-b6d4-68091a139c47;Rösslimattweg 171;5033;NULL;NULL
1493f289-4f3f-434f-9413-8a4f9d633020;Oberdorfstrasse 15;5708;NULL;NULL
56ea40cf-83d3-418b-9e50-321e37034a16;Schwarzackerstrasse 61;4303;NULL;NULL
ab29a1a3-45a4-4b72-b884-65b88b8f0e6a;Haupstrasse 3;5113;NULL;NULL
ea6fb093-2f0b-4585-ba4f-f025a47af032;Liebrütistrasse 31;4303;NULL;NULL
a792b85b-1c9e-454a-9fcc-fe6d07238c36;Hüttenrain 3f;5745;NULL;NULL
ebe32c2f-59fe-45c3-bdac-c56c02974a4e;Liebrütistrasse 12;4303;NULL;NULL
6778a1d1-4e77-478c-9743-ce9ba4aeac7b;Bahnhofstrasse 5B;5734;NULL;NULL
37523ddd-473f-4fb1-8687-e4db4eced83d;Friedhofstrasse 2D;5610;NULL;NULL
e5e34e95-99f6-4b8e-9580-844b94991bd0;Im Winkel 406;5054;NULL;NULL
69758ec8-076b-4242-9294-7c0928d257b8;Dorfstr. 1302;5728;NULL;NULL
14964ab3-a6c5-4539-823e-c22e769afffe;Turnhalleweg 10;5036;NULL;NULL
6433fc3c-d986-4bfa-a6d6-ceb38cb08680;Schattengasse 31;5313;NULL;NULL
2e8c6a4f-af69-4299-ba1d-c8ebccbef17c;Grabenacherweg 5;5603;NULL;NULL
a49f4ec6-244f-4cdd-a62b-987475aa9923;Bernaustrasse 639;5325;NULL;NULL
87291fa7-af57-45ce-93f1-84aa69fe85df;Unterdorfstr. 20;5703;NULL;NULL
9eb844eb-30aa-4308-b52d-add55cb4b69b;Gontenschwilerstrasse 2;5727;NULL;NULL
d0a18601-c787-4acf-82c5-c4637db39df3;Obstgartenweg 32a;5425;NULL;NULL
77b522c0-bb3d-4017-afd7-dda52d0cfe51;Schwarzackerstrasse 60;4303;NULL;NULL
a87e2b55-e38c-4bce-8efe-89a7445e05ec;Schwarzackerstrasse 57;4303;NULL;NULL
9865e4d9-9834-482e-b05f-012c75f23a45;Zürcherstrasse 19d;8917;NULL;NULL
36bc6e50-f706-48a7-8efe-0f37da99be33;Schlossbergplatz 2;5400;NULL;NULL
0536561b-aa2e-476c-a45b-671a9f7434a5;Hauptstrasse 50;5737;NULL;NULL
e092503c-50bd-4cf6-86da-d0b3d525261f;Marktgasse 175;5080;NULL;NULL
1964b858-e717-4142-b6e4-26d6d94d2d66;Winkelstrasse 63;5314;NULL;NULL
1192c0a2-90d8-4e19-8ac9-d9568a0cfdf2;Gänsacker 3 / Haus F;5070;NULL;NULL
e7ac9eca-b87b-497f-b44f-7e1bac004275;Parkweg 3;4852;NULL;NULL
98e6f03d-5563-4081-84e8-e69c8aa305b5;Uerkenweg 13;5036;NULL;NULL
e6845099-ed2b-4467-9505-bd514f3c0280;Haldenstrasse 20;5415;NULL;NULL
3eda0549-895b-4f42-ac7f-50b6ddcd3d47;Im Geerig 69;5507;NULL;NULL
4dc3aec8-50b6-4ca8-8564-d3624102d426;Pappelweg 12;4805;NULL;NULL
0657097b-adaf-4a43-ae79-64ad6497ccae;Leutwilerstrasse 16;5706;NULL;NULL
0fd92c2a-2d5e-4508-b21c-05f736dfa4a6;Erlinsbacherstrasse 62;5000;NULL;NULL
9d665eb9-a566-4b42-95f7-b7073f6eb66e;Im Geerig 67;5507;NULL;NULL
b64f6178-bd3c-4d03-ad73-2889b62a0ff8;Hardstrasse 1A;5600;NULL;NULL
4f775376-b47d-4e0b-b347-287a47fc9dd1;Hertensteinstrasse 70;5408;NULL;NULL
7ea88614-15dc-4bd6-bed9-b0a3fac3f5c9;Pestalozzistrasse 14;5210;NULL;NULL
9d557123-a6b7-4e0d-a42f-00b4896395ef;Schulstrasse 24;5415;NULL;NULL
d219066d-007d-4662-aa64-815a960ae28d;Floraweg 10;5737;NULL;NULL
ff0fb845-dd11-47d1-a201-5e53fbe01b0f;Obertorplatz 7;4310;NULL;NULL
59e8857c-f8d9-4d1c-8d73-aa02929473a5;Bahnhofweg 2a;5610;NULL;NULL
ade56f7c-04d5-4749-8d5a-f95613b99b69;Am Gottesgraben 11;5430;NULL;NULL
71999d19-e8c6-4004-96b4-91ea2a5efedf;Oberer Scheunenweg 2;5600;NULL;NULL
bacbc99c-2687-43d1-8455-4d01c45e025b;Kirchweg 43A;5415;NULL;NULL
f3b6a3da-7512-4407-b28e-d14eac890f3b;Landstrasse 85b;5430;NULL;NULL
ea73faa3-c70d-401f-b569-86d8abe76002;Allmenweg 7;5610;NULL;NULL
22034140-6653-40a6-98d1-86a70235efc7;Poststrasse 100;8957;NULL;NULL
3c33eeea-9f9a-40d7-87f3-a0b7c1317e9c;Erlenweg 3;5200;NULL;NULL
c092e372-4d24-4401-b3f2-fa288f07be9c;Bahnhofstrasse 86b;5075;NULL;NULL
48f5c2ce-c0c9-4174-b674-ad1e553636d1;Oberdorfstrasse 15;5708;NULL;NULL
92bf8ddf-852d-4b21-b2f0-fab2657c6579;Im Muracher 1;5213;NULL;NULL
990c4e75-bb9b-4d46-99bc-fde2986a03b6;Wydeweg 6;5620;NULL;NULL
015a6b80-3866-4403-bd86-32b41bd83dd0;Alte Strasse 41;5734;NULL;NULL
cb68dd19-ebca-48c2-80e4-ce7536c9fbce;Schartenstrasse 1;5400;NULL;NULL
ca54549b-cd40-41e7-865f-7e581d4edd39;Schartenstrasse 1;5400;NULL;NULL
00d22f29-fd22-4b6a-be9e-ef679c3ef1a4;Rosengartenweg 12A;5417;NULL;NULL
1a116ded-48ee-4583-bf9f-f60b00a55a68;Kehrgasse 1;5504;NULL;NULL
68e12711-8ace-438b-a79a-8f715d7fa4bd;Schulstrasse 24;5415;NULL;NULL
e52c127b-0f9b-4a7e-a8c8-1c7e316ff0eb;Kirchweg 52;5415;NULL;NULL
58487897-50d2-46bb-8a07-41dc92541a33;Heigellochstrasse 3;5443;NULL;NULL
93884ccf-158e-4f98-bce2-5f4984556fc0;Rösslimattweg 195;5033;NULL;NULL
2cfd5c91-5325-413c-a94b-67fe293272b5;Liebrütistrasse 32;4303;NULL;NULL
da75b6e9-2ab4-4b34-9e98-6cffb167d384;Langäckerstrasse 49/51;8957;NULL;NULL
34a7db58-e79c-4e41-885c-797f0e926dc0;Dottikerstrasse 39;5611;NULL;NULL
93c0da34-06b1-43f4-87eb-a934ad160c49;Kehrgasse 1;5504;NULL;NULL
0fc05858-537a-43bf-b497-6b0eae6484aa;Schwarzackerstrasse 54;4303;NULL;NULL
4785b6c5-0010-482f-aa87-3baaafbd8325;Badenerstrasse 36;5442;NULL;NULL
305c769d-d8cd-48c2-a772-683e44717167;Hintere Bahnhofstrasse 79;5000;NULL;NULL
34fa015f-8ee8-4f25-9e28-1808871895c1;Alte Strasse 41;5734;NULL;NULL
1246f856-3395-4b9c-8dd4-66053c8ee307;Schwarzackerstrasse 60;4303;NULL;NULL
c1504fa8-e377-4a1f-aa73-b983e28061fc;Schulstrasse 3;5415;NULL;NULL
baafd7cc-7b9b-408a-9fab-48c7659f6b8a;Kentuckystrasse 22;5734;NULL;NULL
6367ef08-9219-43e6-ac15-0d85a7f0c182;Seidenstr. 35;5200;NULL;NULL
0462682c-9a0d-407e-b33d-49f7c4f3e35c;Margrethenweg 15;5314;NULL;NULL
efbece3c-c0a9-465f-bd83-f38d81c6f3a7;Aeschbachweg 6/8;5000;NULL;NULL
36da2b4c-5957-49ab-a5e5-c5ab8bbe638d;Wiggerweg 16;4802;NULL;NULL
c9c6c6b3-f431-4c3b-b518-e5d307c2d16a;Säckingerstrasse 17;4310;NULL;NULL
d3aa2a99-74e3-494e-91dc-267207edc182;Bahnhofstr. 20;5034;NULL;NULL
00b8a721-f2f0-41fe-89fe-15b49cae2da1;Oberdorf Platz 2a, 2b;5608;NULL;NULL
d23c439c-758c-4fd6-9e35-53e652284123;Landstr. 156;5415;NULL;NULL
c9258255-36f4-4d4c-95b2-f74a7c4c108c;Habsburgerstrasse 2;4310;NULL;NULL
713034c9-504f-4dc3-be49-b4aeb1c3eff5;Langäckerstrasse 49/51;8957;NULL;NULL
bdf41a7f-9f87-4cf8-af8e-acbdf6d757fa;Herrenweg 6;5734;NULL;NULL
34d759de-b6ac-4540-9e26-1976990a5da3;Lägernstrasse 19;5430;NULL;NULL
64331408-2824-433b-bbe5-bad3e6c024ba;Myrtenstrasse 34;5737;NULL;NULL
69b091eb-d879-44bc-a28a-8a65e9dd48f2;Bernaustrasse 637;5325;NULL;NULL
7519c1b7-0e97-4e99-8d03-2acb714cfd6d;Nationalbahnweg 5;4800;NULL;NULL
0fe00f1c-aa39-4c48-8956-62053d451c3e;Gänsacker 7 / Haus D;5070;NULL;NULL
acffa3a2-2002-4151-8336-3973f57dc1b1;Bahnhofstrasse 5;5034;NULL;NULL
44d9053d-be30-42b5-9cbc-a60b52fff269;Zürcherstrasse 10;4310;NULL;NULL
e6d66c9c-8c56-46dd-a200-f43f7c3320fb;Bergstrasse 53;5036;NULL;NULL
d3e6de56-42a5-409f-ac46-cd2326f31a7f;Laufenburgerstrasse 16;4310;NULL;NULL
a4c00563-eebc-4b36-b980-d7b1853ef952;Brotkorbstrasse 30B;4332;NULL;NULL
784cf049-dcd8-4e21-9bdc-9fbaf8711b2e;Dorfstr. 1302;5728;NULL;NULL
84b77a33-b1da-4eb9-8f13-d422bbc97f06;Bahnhofstrasse 86a;5075;NULL;NULL
ce0dca4b-5997-47fb-8f33-9569d477cf19;Oberdorfstrasse 11;5708;NULL;NULL
895c2f4a-4a8f-4ed2-80e4-69f6a5c70eae;Delfterstr. 39;5004;NULL;NULL
0d303c4f-88c3-474d-9390-2be87202ebd4;Neumarkt 2;5200;NULL;NULL
f29ba667-efa2-4de4-8228-e3c24ccd2e76;Hügeliweg 3;5040;NULL;NULL
5cb34ff8-0e36-472b-8602-77dbd8ee1a06;Hendschikerstrasse 6d;5600;NULL;NULL
ca6fe396-8139-4de7-809a-06fd4ba3f11b;Hauptstrasse 83;5737;NULL;NULL
6921fb75-ba35-407c-8464-d98fa8f87c6e;Sommerhaldenstr. 10;5405;NULL;NULL
e1e5cf2c-e1ee-4e2f-ac7c-22e8daace6db;Rütteliweg 8;4310;NULL;NULL
9e8731c1-1f7c-4751-921b-cc559ea401c9;Neumarkt 2;5200;NULL;NULL
28b658df-c534-4901-9649-051ddb875f69;Hauptstrasse 51b1;5734;NULL;NULL
333ef335-fca8-461b-aa3d-26ca58abdf97;Schwarzackerstrasse 60;4303;NULL;NULL
73e4f588-1456-44f7-a383-4063c51bf4a2;Bahnhofstrasse 5B;5734;NULL;NULL
1bdb613a-2b72-4927-9d31-5ffc49a8f604;Spinnereistrasse 6;5210;NULL;NULL
df44ce41-488a-418e-845e-7f5674053796;Lägernstrasse 19;5430;NULL;NULL
c5ea8d64-e013-409d-a1d8-1b27e9fadf7b;Lenzburgerstrasse 3 Süd;5103;NULL;NULL
61960196-e5da-446d-82dc-8edf879b163c;Untere Au 16;5200;NULL;NULL
62fafc51-6e89-4d69-9892-0f51020be749;Alte Strasse 41;5734;NULL;NULL
aca4dc42-7b03-4fb0-8831-d055fc127e67;Mitteldorfstrasse 4;5605;NULL;NULL
6b93b284-04a5-4fbd-8e0c-c5136e9b71a1;Schwarzackerstrasse 62;4303;NULL;NULL
e96b5ae3-3dbe-4294-83c0-9fabd45caeb7;Fallenacker 2a;5504;NULL;NULL
613f8ee4-369c-4a87-aa73-b50eca012f0b;Kurplatz 2;5400;NULL;NULL
ee22b043-463a-468d-bdfb-55baa4fce17a;Untere Dorfstrasse 15;8964;NULL;NULL
e593b596-9416-4b62-ba08-982aebcc5563;Ziegelrain 17;5000;NULL;NULL
653d1950-32c0-449b-aea8-e89e06de078f;Obristweg 10;4665;NULL;NULL
65ac7ae8-b768-4072-a326-9f52ec0f0f3c;Gänsackerweg 7;5073;NULL;NULL
a41aa09c-e64b-4f76-9c6b-55d4cc1e8c8e;Erlenweg 8;4805;NULL;NULL
87da3a2b-b0b0-4bbf-b850-13612807204a;Hauptstrasse 52;5737;NULL;NULL
7f6d8fa5-a3cf-4103-b73c-89e4d837bbbe;Lenzburgerstrasse 3 Süd;5103;NULL;NULL
495b330c-538f-4110-b064-551516e82946;Ahornhof 660;5325;NULL;NULL
71e4c85d-1106-4715-bf2a-66f052b5cce6;Grubenstrasse 6;5430;NULL;NULL
c7de5e00-1c45-415e-9a7e-3e53999b6c4a;Dammweg 5b;5000;NULL;NULL
c2841073-60db-4e10-8b8b-03bb0de10fbe;Cholacherstrasse 6;5452;NULL;NULL
af92fdf8-5a92-418c-95a2-c1037c202d21;Untere Holzstrasse 20;5036;NULL;NULL
a5913533-b90e-44d2-b149-7ae0c32c9cf0;Ziegelrain 17;5000;NULL;NULL
25628467-483b-423a-9b44-85705700d5d3;Keltenweg 5;5028;NULL;NULL
59944e6b-1cc9-4ad9-87e0-55e087205f23;Im Winkel 326;5054;NULL;NULL
df4c1730-c2d8-4246-9b0f-26a6bf96b039;Im Käfergrund 41;5000;NULL;NULL
343f1419-b2de-438f-a84d-ddb8ad4f1d23;Wynemattestrasse 4;5034;NULL;NULL
e83b38b2-93ee-49f1-847a-6c8f66575417;Dammweg 5;5000;NULL;NULL
842f93a1-b6cc-4104-8236-905f12dc6781;Eichenstrasse 2;5737;NULL;NULL
ec64bec1-080e-4405-86ae-0129860e5d17;Kirchweg 23;5415;NULL;NULL
9e9b1f87-5ab5-42dd-b4a3-a07a8bb18582;Limmatstrasse 55;5412;NULL;NULL
8f0b9b17-c4d1-4337-8649-db3057c6ab2c;Schulstrasse 3;5415;NULL;NULL
939b7380-2899-46dc-94dd-252ebd221538;Pfalzweg 28;5603;NULL;NULL
ebb0ef5b-b5f6-4f35-b70e-b66d833e79fb;Neuquartier 1323;5728;NULL;NULL
e1b6f6cd-72e5-4a18-ad76-2fb1ac38cb73;Alberich Zwyssigstrasse 53;5430;NULL;NULL
92a6a858-c408-474b-b21c-0508c7ae435b;Höhenweg 9;5734;NULL;NULL
336d26fe-af0a-494c-a9e6-16768afe1201;Zürcherstrasse 30;4310;NULL;NULL
5b2d0f41-c6c7-4f83-b6f7-c22dab5b7d40;Schützenhausstrasse 31;5612;NULL;NULL
7535e464-8d86-4d3f-9f79-ec41c15c82f9;Schulstrasse 4;5082;NULL;NULL
f24ad533-0008-41cc-94ec-fd782305a408;Oberfeldstrasse 12;4665;NULL;NULL
102d10c2-14dd-4e7d-b962-d7247113f47d;Pappelweg 12;4805;NULL;NULL
91a5e9a2-2cbb-4d16-b9b1-a51069653f0f;Pappelweg 12;4805;NULL;NULL
01c31549-10bc-48cb-8490-e3992426047a;Hübeliacker 7B;5034;NULL;NULL
65b2defb-fd8c-4c70-9954-8722dff09a3d;Föhrensteig 2;5313;NULL;NULL
6550b433-6486-4e8f-998f-78b8a4c5d2eb;Mühlestrasse 1;5622;NULL;NULL
8d4d7c4a-2ca6-42d6-bc0d-43f740c96604;Pappelnweg 6;4310;NULL;NULL
f7fce35f-3164-4fce-acdc-37ce0019ee58;Friedrichstrasse 5;4853;NULL;NULL
a533b344-8a10-47ab-a7af-d27997975803;Schweielstrasse 6;5525;NULL;NULL
c8a761be-65c2-43de-a594-723360498253;Litzibuechstrasse 8;5610;NULL;NULL
fc779d16-6531-434a-add7-70b9e0372a3e;Zürcherstrasse 18;5400;NULL;NULL
4b795d38-0089-4dc4-b3e2-714783870c56;Hauptstrasse 11;5213;NULL;NULL
904456ea-9fc4-432e-960c-c7b839ba16b7;Mürlefeld 27;5630;NULL;NULL
1d011a4d-454c-4e37-9fdb-7c606b3a3988;Mürlefeld 27;5630;NULL;NULL
270eb0dd-7f24-4c97-b9eb-948ffbf2698f;Mürlefeld 27;5630;NULL;NULL
2111f8cc-55b4-44c0-b428-267fb2ba08f7;Habsburgerstrasse 49;5200;NULL;NULL
0d582c7c-cba0-43dc-ab4c-824361c0f56f;Fallenacker 2;5504;NULL;NULL
cf4ed8e2-918b-4613-b54d-a909635aa5d3;Mellingerstrasse 130c;5400;NULL;NULL
fb249bc9-ed19-414c-87c3-b75d15672075;Igelweid 1;5000;NULL;NULL
0018caf2-378b-4b32-babd-013e7c121d55;Dorfstrasse 39;5078;NULL;NULL
8d321ddf-0e0f-4bdd-8d8d-512172f5e0a2;Industriestrasse 3;5610;NULL;NULL
4251a3f3-9888-4c2d-991f-e1450be7ba21;Baslerstrasse 8;4310;NULL;NULL
cdf38473-e7ff-4719-97b4-b82357ca6726;Wynastrasse 11;5726;NULL;NULL
a2abba41-af37-403e-9da6-156b4dbf1f25;Mühlethalstrasse 25;4800;NULL;NULL
d8ab5adf-ff9e-4d90-9e3a-0c0ec3293a76;Hauptstrasse 39b;5113;NULL;NULL
19ec3ed7-2eb9-4fda-96a7-a091210cbe10;Litzibuechstr. 14;5610;NULL;NULL
